ID	GSM1176196_1105A-08_EC_48_Affy.CEL.gz	GSM1176197_1105A-08_EC_15.CEL.gz	GSM1176198_1205A-07_EC-09_AffyHyb.CEL.gz	GSM1176199_1205A-07_EC-24_AffyHyb.CEL.gz	GSM1176200_1205A-07-EC-36_AffyHyb.CEL.gz	GSM1176201_1205A-07_EC-06_AffyHyb.CEL.gz	GSM1176202_1105A-08_EC_75_Affy.CEL.gz	GSM1176203_1105A-08_EC_11.CEL.gz	GSM1176204_1205A-07-EC-69_AffyHyb.CEL.gz	GSM1176205_1105A-08_EC_51.CEL.gz	GSM1176206_1105A-08_EC_74.CEL.gz	GSM1176207_1105A-08_EC_92_Affy.CEL.gz	GSM1176208_1205A-07_EC-19_AffyHyb.CEL.gz	GSM1176209_0606A-05_EC_05_AffyHyb.CEL.gz	GSM1176210_0606A-05_EC_90_AffyHyb.CEL.gz	GSM1176211_1105A-08_HC-20_Affy_2.CEL.gz	GSM1176212_1105A-08_HC_37.CEL.gz	GSM1176213_1205A-07_HC-48_AffyHyb.CEL.gz	GSM1176214_1205A-07-HC-16_AffyHyb.CEL.gz	GSM1176215_1105A-08_HC_15.CEL.gz	GSM1176216_1105A-08_HC_24.CEL.gz	GSM1176217_0606A-05_HC_23_AffyHyb.CEL.gz	GSM1176218_0606A-05_HC_36_AffyHyb.CEL.gz	GSM1176219_1105A-08_HC-75_Affy.CEL.gz	GSM1176220_1105A-08_HC-11_Affy.CEL.gz	GSM1176221_1105A-08_HC_33_Affy.CEL.gz	GSM1176222_1105A-08_HC-69_Affy.CEL.gz	GSM1176223_0606A-05_HC_07_AffyHyb.CEL.gz	GSM1176224_1205A-07_HC-43_AffyHyb.CEL.gz	GSM1176225_1105A-08_HC-51_Affy.CEL.gz	GSM1176226_1105A-08_HC_92_Affy.CEL.gz	GSM1176227_1205A-07_HC-19_AffyHyb.CEL.gz	GSM1176228_0606A-05_HC_05_AffyHyb.CEL.gz	GSM1176229_1205A-07-HC-90_AffyHyb.CEL.gz	GSM1176230_0606A-05_PCG_20_AffyHyb.CEL.gz	GSM1176231_1205A-07_PCG-37_AffyHyb.CEL.gz	GSM1176232_1105A-08_PCG_48_Affy.CEL.gz	GSM1176233_1105A-08_PCG_15_Affy.CEL.gz	GSM1176234_1105A-08_PCG_13_Affy.CEL.gz	GSM1176235_0606A-05_PCG_09_AffyHyb.CEL.gz	GSM1176236_0306A-02_PCG-24_AffyHyb.CEL.gz	GSM1176237_0606A-05_PCG_57_AffyHyb.CEL.gz	GSM1176238_1205A-07_PCG-23_AffyHyb.CEL.gz	GSM1176239_1105A-08_PCG_36.CEL.gz	GSM1176240_1205A-07_PCG-06_AffyHyb.CEL.gz	GSM1176241_1205A-07_PCG-75_AffyHyb.CEL.gz	GSM1176242_1105A-08_PCG_11_Affy.CEL.gz	GSM1176243_1205A-07_PCG-70_AffyHyb.CEL.gz	GSM1176244_1205A-07_PCG-64_AffyHyb.CEL.gz	GSM1176245_1105A-08_PCG_33_Affy.CEL.gz	GSM1176246_1205A-07_PCG-69_AffyHyb.CEL.gz	GSM1176247_1205A-07_PCG-07_AffyHyb.CEL.gz	GSM1176248_1105A-08_PCG_51_Affy.CEL.gz	GSM1176249_1205A-07_PCG-74_AffyHyb.CEL.gz	GSM1176250_1205A-07_PCG-92_AffyHyb.CEL.gz	GSM1176251_0606A-05_PCG_19_AffyHyb.CEL.gz	GSM1176252_1105A-08_PCG-44_Affy.CEL.gz	GSM1176253_0306A-02_PCG-05_AffyHyb.CEL.gz	GSM1176254_1205A-07_PCG-90_AffyHyb.CEL.gz	GSM1176255_1205A-07_SG-37_AffyHyb.CEL.gz	GSM1176256_1105A-08_SG-48_Affy.CEL.gz	GSM1176257_0306A-02_SG-15_AffyHyb.CEL.gz	GSM1176258_1005A02_SG-9_AffyHyb.CEL.gz	GSM1176259_0306A-02_SG-24_AffyHyb.CEL.gz	GSM1176260_0606A-05_SG_57_AffyHyb.CEL.gz	GSM1176261_0606A-05_SG_91_AffyHyb.CEL.gz	GSM1176262_1205A-07_SG-23_AffyHyb.CEL.gz	GSM1176263_1005A02_SG-36_AffyHyb.CEL.gz	GSM1176264_1005A02_SG-6_AffyHyb.CEL.gz	GSM1176265_1105A02_SG-75_AffyHyb.CEL.gz	GSM1176266_1105A02_SG-11_AffyHyb.CEL.gz	GSM1176267_1105A02_SG-70_AffyHyb.CEL.gz	GSM1176268_1205A-07_SG-64_AffyHyb.CEL.gz	GSM1176269_1005A02_SG-33_AffyHyb.CEL.gz	GSM1176270_1105A-08_SG-51_Affy.CEL.gz	GSM1176271_1105A02_SG-74_AffyHyb.CEL.gz	GSM1176272_0306A-02_SG-92_AffyHyb.CEL.gz	GSM1176273_1105A02_SG-44_AffyHyb.CEL.gz	GSM1176274_0806A-04_SG_05_03_Affy.CEL.gz	GSM1176275_1105A02_SG-90_AffyHyb.CEL.gz	GSM107523.cel.gz	GSM107525.cel.gz	GSM107527.cel.gz	GSM107529.cel.gz	GSM107531.cel.gz	GSM107533.cel.gz	GSM107535.cel.gz	GSM107537.cel.gz	GSM107539.cel.gz	GSM107541.cel.gz	GSM238763.CEL.gz	GSM238790.CEL.gz	GSM238791.CEL.gz	GSM238792.CEL.gz	GSM238793.CEL.gz	GSM238794.CEL.gz	GSM238795.CEL.gz	GSM238796.CEL.gz	GSM238797.CEL.gz	GSM238798.CEL.gz	GSM238799.CEL.gz	GSM238800.CEL.gz	GSM238801.CEL.gz	GSM238802.CEL.gz	GSM238803.CEL.gz	GSM238804.CEL.gz	GSM238805.CEL.gz	GSM238806.CEL.gz	GSM238807.CEL.gz	GSM238808.CEL.gz	GSM238809.CEL.gz	GSM238810.CEL.gz	GSM238811.CEL.gz	GSM238812.CEL.gz	GSM238813.CEL.gz	GSM238815.CEL.gz	GSM238816.CEL.gz	GSM238817.CEL.gz	GSM238818.CEL.gz	GSM238819.CEL.gz	GSM238820.CEL.gz	GSM238821.CEL.gz	GSM238822.CEL.gz	GSM238823.CEL.gz	GSM238824.CEL.gz	GSM238825.CEL.gz	GSM238826.CEL.gz	GSM238827.CEL.gz	GSM238834.CEL.gz	GSM238835.CEL.gz	GSM238837.CEL.gz	GSM238838.CEL.gz	GSM238839.CEL.gz	GSM238840.CEL.gz	GSM238841.CEL.gz	GSM238842.CEL.gz	GSM238843.CEL.gz	GSM238844.CEL.gz	GSM238845.CEL.gz	GSM238846.CEL.gz	GSM238847.CEL.gz	GSM238848.CEL.gz	GSM238851.CEL.gz	GSM238854.CEL.gz	GSM238855.CEL.gz	GSM238856.CEL.gz	GSM238857.CEL.gz	GSM238858.CEL.gz	GSM238860.CEL.gz	GSM238861.CEL.gz	GSM238862.CEL.gz	GSM238863.CEL.gz	GSM238864.CEL.gz	GSM238865.CEL.gz	GSM238867.CEL.gz	GSM238868.CEL.gz	GSM238870.CEL.gz	GSM238871.CEL.gz	GSM238872.CEL.gz	GSM238873.CEL.gz	GSM238874.CEL.gz	GSM238875.CEL.gz	GSM238877.CEL.gz	GSM238941.CEL.gz	GSM238942.CEL.gz	GSM238943.CEL.gz	GSM238944.CEL.gz	GSM238945.CEL.gz	GSM238946.CEL.gz	GSM238947.CEL.gz	GSM238948.CEL.gz	GSM238949.CEL.gz	GSM238951.CEL.gz	GSM238952.CEL.gz	GSM238953.CEL.gz	GSM238955.CEL.gz	GSM238963.CEL.gz
CD55	7.06546	6.22469966666667	6.28662266666667	6.233959	6.36647633333333	6.21595733333333	5.87115266666667	6.37756766666667	6.009986	5.65428033333333	6.80654066666667	6.110736	6.40989533333333	6.26805066666667	5.60324633333333	5.92342433333333	6.70616333333333	6.33535866666667	6.034175	6.13787733333333	6.895686	6.43344633333333	6.326287	6.83980033333333	6.63262033333333	6.67522233333333	6.10695733333333	5.286106	7.181228	6.007144	6.19734166666667	6.52170133333333	6.28217033333333	5.83946	7.74536666666667	6.61178233333333	5.87843166666667	5.76189666666667	5.784927	6.26444233333333	5.87695	6.95405	6.665495	5.52636633333333	6.604453	6.09955233333333	6.231494	6.160815	5.90991366666667	5.72682733333333	6.16629866666667	6.28930166666667	5.896052	6.64928633333333	6.712226	5.92376933333333	6.09527433333333	5.85497633333333	5.72466566666667	6.76782433333333	5.95666433333333	5.43368533333333	6.17793733333333	5.90926966666667	6.49938633333333	5.303607	6.39389766666667	5.22680966666667	5.965746	6.84024833333333	6.14972333333333	5.76674133333333	5.643404	5.45691133333333	6.91192233333333	6.039868	7.56262566666667	6.07336733333333	6.273924	5.82743266666667	6.04954366666667	5.50552733333333	6.187208	6.07702533333333	6.174509	5.77463033333333	6.42935766666667	6.648045	5.77463033333333	6.288634	6.49306333333333	6.109491	5.750215	5.816783	5.840604	5.803086	6.058925	5.83295333333333	5.660255	5.83892366666667	6.11842433333333	5.61879566666667	6.065966	5.64330166666667	5.90658633333333	5.63123166666667	6.28456	6.18291833333333	6.198731	5.698189	5.482306	6.188557	6.42028466666667	5.512643	6.524487	5.568929	5.94121766666667	7.01583933333333	5.93620533333333	6.22997	6.75314133333333	5.976531	6.96079833333333	6.00331033333333	5.97312966666667	5.97696733333333	6.094248	6.57211666666667	5.72774666666667	5.81724833333333	6.197327	6.04528633333333	5.499208	5.98425133333333	5.82589366666667	5.49425166666667	6.335771	5.43827633333333	6.06688566666667	5.855076	5.87294466666667	5.667717	5.65714433333333	6.292989	7.15976733333333	5.97223433333333	6.666446	6.41868666666667	6.10059433333333	6.41009533333333	5.877188	6.143561	5.99462866666667	6.40079366666667	8.97550866666667	6.73989766666667	5.97033366666667	6.40592566666667	5.92345433333333	6.65644366666667	5.75147166666667	5.558	5.74838133333333	6.75241066666667	6.05479866666667	6.77530433333333	6.78319233333333	6.26456433333333	6.435017	5.823362	5.918495	5.963672	5.961004	5.75381533333333	6.36131	7.51297966666667	7.063894
CD59	6.979387	6.9410002	7.9242084	7.163289	7.83191	8.048449	7.7128672	7.6556784	7.672137	7.3048814	7.4433174	7.652571	7.6943526	7.328882	7.571758	7.4835888	8.04159	7.7188134	7.4952866	6.9271366	7.064174	7.8239482	8.51568	7.5947986	7.545555	7.8542296	7.4934254	8.8836588	7.1203584	7.6469818	7.5570696	8.0549096	7.4719784	7.9761108	7.8048146	8.487194	6.9921632	6.9216448	6.9887414	7.0639274	7.4753996	8.0581314	8.131797	7.901546	8.2739466	7.5064104	8.1428996	7.7642374	7.231372	7.3936424	7.6110222	7.7088566	7.936065	7.1621274	7.4738686	7.4667614	7.8663308	7.6149614	7.8556962	9.0543734	7.3584674	6.8458066	7.8166772	7.5551236	7.9150732	7.8295748	8.6477566	8.1755008	8.1911754	7.4360954	8.0589886	7.973655	7.7223168	7.9352494	6.8134542	7.5523984	7.1889452	7.9324238	7.9091612	7.9814778	7.3172108	6.9867448	7.3985194	7.0777072	8.7564206	7.8051118	7.748476	7.395156	6.8388444	7.4917326	7.1014886	7.7549096	6.8985436	7.0232452	7.104344	7.1744596	7.337371	6.8108212	6.7488278	7.328921	7.6493146	7.1032256	8.224316	6.630136	7.7508826	6.7897392	7.5275802	7.4722904	6.5557448	7.6088548	7.7802752	8.4871522	7.7227576	7.743506	7.1089052	7.834003	8.2689456	8.2143988	7.3813446	7.9360452	8.4867218	8.5409854	8.2784934	7.9429416	7.7742318	7.7309034	7.184141	6.8580768	7.6054878	7.3171376	7.153777	7.777652	7.5131018	7.7808362	7.1334572	7.1329908	8.1482454	7.090822	7.3793882	8.703476	7.294487	7.1092916	7.606123	6.885422	6.8351908	7.8370358	8.5476044	7.7961076	7.2770692	7.7314748	7.384758	8.489364	8.120411	6.4370402	7.6865734	8.256702	8.3556682	8.4940074	7.9468022	7.5658168	7.1858658	9.2967756	7.2736912	7.5362094	8.3845614	6.8208116	7.1559076	7.601128	7.6401972	8.544854	7.2275108	7.329959	7.4461592	8.7060936	7.925638	7.8537264	7.648632
CD86	4.89280666666667	4.28309633333333	5.016048	4.620389	4.90852366666667	4.800368	4.91647933333333	4.56231733333333	5.39615833333333	4.470292	5.11515833333333	5.07619066666667	5.19968366666667	4.66824433333333	4.615965	4.66123966666667	5.46763733333333	4.674698	4.83058733333333	4.48334666666667	5.18615533333333	4.98919966666667	4.85938266666667	4.66427666666667	5.06858333333333	5.04122633333333	4.67340533333333	4.16753	5.024944	4.889199	5.17331766666667	5.04393166666667	4.40940366666667	5.219275	4.79513366666667	5.17012833333333	4.58499633333333	4.10488533333333	4.39286033333333	4.42725333333333	4.242711	4.28558966666667	4.53859166666667	4.34871966666667	4.49191633333333	4.303788	4.22386033333333	4.38893133333333	4.800623	4.515155	4.613466	4.20143833333333	4.309678	4.865178	4.33784233333333	4.061072	4.76594766666667	4.51839533333333	4.56725933333333	5.01024033333333	4.52463066666667	3.89164333333333	4.49456466666667	4.53181033333333	4.32125366666667	4.60824366666667	4.59569666666667	4.471184	4.46943166666667	4.417279	4.265726	4.44180066666667	4.65240333333333	4.374545	4.47564366666667	4.76430933333333	4.46985433333333	4.66445866666667	4.80531133333333	4.85622466666667	4.72405266666667	4.66974733333333	4.63376033333333	4.24655433333333	4.659254	4.321371	5.323343	4.53644	4.233475	4.20149233333333	4.79689066666667	4.30467833333333	4.905047	4.56394	4.82305233333333	4.840971	4.71826066666667	4.993608	4.647392	4.800683	4.25074433333333	4.58844433333333	4.351298	4.11676133333333	4.638648	4.36500166666667	4.63444566666667	4.157005	4.46616766666667	4.218777	4.51768333333333	4.42665433333333	4.39906233333333	4.29796633333333	4.71596733333333	4.147996	4.64621033333333	4.11060566666667	4.33191666666667	4.60256033333333	4.79417833333333	4.29701433333333	4.28933133333333	4.72244933333333	4.42210866666667	4.06758933333333	4.074547	4.956064	4.48352833333333	4.394835	4.871089	5.04292166666667	4.77431733333333	4.596557	4.538447	4.22638366666667	4.71793033333333	4.42937433333333	4.17765933333333	4.16185366666667	4.42210866666667	4.42792666666667	4.39464233333333	4.543459	4.90954433333333	3.98478	4.508927	5.06443466666667	4.49664266666667	4.61353733333333	4.399737	4.52496733333333	4.22686733333333	4.12679033333333	3.95605766666667	4.619065	4.26318666666667	4.08575233333333	4.33235966666667	4.17209066666667	4.52541866666667	4.05087033333333	4.625153	5.36938366666667	4.39459466666667	4.111796	4.81770466666667	4.48587833333333	4.58915133333333	4.1728	4.615267	4.161006	3.98285933333333	4.022592	4.69000266666667	4.28116833333333	4.48352833333333
CD8A	5.587131	6.938259	5.478681	6.152244	5.677375	6.170736	6.012176	5.882171	5.37133	6.061373	5.749797	5.811459	6.182042	6.620019	6.224753	6.094406	5.70754	5.930307	5.786125	6.158156	5.936779	5.488048	5.812902	5.551547	6.420489	5.622324	5.877911	5.783958	5.670354	6.197381	5.786725	6.22628	5.849428	6.612619	6.242941	5.361792	5.911162	6.107651	6.576409	5.501849	6.382597	5.313014	5.676087	6.355984	5.462179	5.936269	6.070651	5.731496	5.915232	6.17576	5.579365	5.975489	6.011325	5.489951	5.80772	6.3946	6.159505	6.15714	6.192769	5.630573	6.120326	6.461234	6.127971	5.999146	6.104713	6.166311	5.687705	6.281129	5.895386	5.414381	5.938639	6.153027	6.136103	6.207562	5.577661	5.75201	5.373605	6.467946	6.17433	6.444503	6.208168	5.771781	5.854566	5.8561	6.021032	6.208693	6.583701	6.319472	5.629147	5.447181	6.454968	6.058997	6.671815	6.610412	6.061029	6.586729	6.708837	6.690892	6.375117	6.183924	5.980444	6.170045	5.551863	6.079195	6.028932	6.019925	6.187104	6.137747	5.939174	5.885427	5.746834	5.12054	5.999388	6.043302	6.152898	5.450414	5.30354	5.275123	6.026929	6.243617	5.604421	5.66833	5.839637	5.986041	6.001034	5.806046	5.966043	5.852093	5.787632	5.950905	6.038789	6.345558	6.368612	6.934302	6.507481	6.011648	5.534629	6.076925	6.082217	5.731951	5.536835	5.492051	5.993035	5.592395	5.663167	5.690675	5.603581	6.243986	6.013023	5.964821	5.810793	6.14822	6.39402	5.698589	5.192041	5.620498	6.319598	5.754013	6.192723	6.211181	6.30316	5.571544	5.920861	6.439443	6.131418	5.850103	5.643785	6.087807	5.91907	5.361073	5.823309	5.770993	5.825118	5.92395	6.137242	6.031048	6.002424
CDC20	5.183819	4.192722	4.395669	4.446231	4.476423	4.538269	4.569206	4.379554	4.35616	4.311639	4.236294	4.781515	4.600819	4.729918	4.34973	4.601356	4.408025	5.102431	4.64868	4.323213	4.491503	4.751474	4.761511	4.78634	4.710167	4.137741	4.618132	4.34588	4.404165	4.413499	4.433819	4.468157	4.631518	4.128943	5.304942	4.637963	4.382824	4.377769	4.588271	4.491503	4.752561	4.909624	4.216348	4.424901	4.386432	4.502112	4.2513	4.419152	5.198209	4.61499	4.826768	4.683078	4.19626	4.807198	4.888316	4.983803	4.350106	4.480607	4.259332	4.572214	4.723032	4.524268	4.578558	4.689894	4.593443	4.952035	4.363176	4.752746	4.603001	4.604502	4.434192	4.705533	4.848728	4.172974	5.042186	4.499563	5.523901	4.347522	4.420983	4.41233	4.860601	4.661902	4.587522	4.812559	4.427931	4.094335	4.528455	4.268326	4.896365	4.643348	4.509941	4.488191	4.346545	4.330672	4.209054	4.370977	4.435181	4.451507	4.484866	4.237386	4.061227	4.650065	4.470822	4.171871	4.224935	4.087555	4.480819	4.418326	4.586364	4.145247	4.40632	4.079888	4.64138	4.150958	4.450917	4.148986	4.608698	4.299729	4.31824	4.202751	4.462471	4.450161	4.782549	4.58046	4.950998	4.233331	4.267899	4.001727	4.238284	4.235419	4.642498	4.05256	4.833467	4.879047	4.803171	4.265715	4.52417	4.148176	4.10218	4.471536	4.617316	4.498186	4.378019	4.540197	4.69042	5.166738	4.585066	4.600965	4.564323	4.153402	4.480285	4.338881	4.452584	4.474111	5.018082	4.714276	4.382672	4.458791	4.488979	4.286739	4.492565	4.991052	4.936724	4.689622	4.073741	3.907026	4.477749	4.502296	5.148187	4.419648	4.871967	4.604233	4.837438	4.413169	4.809815	4.456577	6.000422
CDC45	4.100189	4.545631	4.652051	4.684692	4.63449	4.797759	4.746394	4.718911	4.2794	4.545443	4.52715	4.7122	4.939456	4.702346	4.84364	4.840658	4.747143	4.767866	4.566763	4.989131	4.67745	4.3274	4.789795	4.381187	4.056503	4.566882	4.637684	4.583656	4.477792	4.660142	5.155929	4.188841	4.695438	4.640326	4.558128	4.63449	4.49148	4.699258	4.833109	4.694911	4.211583	4.887688	4.695679	4.844803	4.32138	4.352885	4.717351	4.350348	4.87383	5.10819	4.540727	4.965262	4.868326	4.17904	4.405399	4.568733	4.417374	4.42249	4.624891	4.73474	4.24338	4.734483	4.756756	4.730174	4.339153	5.145016	4.601221	5.052365	4.793241	4.217987	4.76261	4.715595	4.936762	5.01118	4.376898	4.930597	4.353034	4.386058	4.43244	4.358441	4.41545	4.749094	4.786413	4.691005	4.308684	4.507126	4.953798	4.71403	4.67682	4.846173	4.857416	4.240871	4.682505	4.479809	4.817869	4.684405	4.675184	4.775824	4.595491	4.601425	4.389057	5.193729	4.582334	4.876671	4.799522	4.758302	4.692752	4.552629	4.96571	4.535727	4.259416	4.768246	4.624601	4.502744	4.447404	4.603802	4.2698	4.471482	4.752434	4.537468	4.757773	4.463205	4.65687	4.925055	4.86125	4.537304	4.37617	4.411274	4.680792	4.595491	5.357912	4.55718	4.953916	4.880837	4.718966	4.771946	4.89502	4.478505	4.313449	4.516356	4.473225	4.526153	4.509103	4.725806	4.820037	4.273658	4.76287	4.8329	4.914663	4.521895	4.605977	4.363181	4.947414	4.430628	4.469704	4.386587	4.461871	4.330175	4.7127	4.69958	4.868012	4.387315	4.408418	5.159694	4.429856	4.767924	5.033908	4.734732	4.724954	4.774882	4.569225	5.032658	4.387228	4.347242	4.171736	4.810536	4.493324
CDC6	3.4711135	3.6590675	3.712288	3.4247475	3.540011	3.77223	3.6414015	3.5728195	3.637922	3.9228465	3.477843	3.7980055	3.6773855	3.63679	3.5103325	3.7269285	3.582139	3.3960055	3.635464	3.632212	3.40419	3.5275865	3.7036045	3.4811815	3.5663495	3.643401	3.749838	3.774403	3.3646235	3.726738	3.7214255	3.473458	3.4494955	3.707428	3.478374	3.5741725	3.64665	3.791969	3.9711225	3.5760825	3.6624135	3.576782	3.604192	4.325163	3.94418	3.833511	3.957172	3.8425115	4.03213	3.9840215	3.987047	3.74022	3.9338645	3.624803	3.8804025	3.9384805	4.014843	3.9214605	4.1655205	3.5216295	3.5099395	3.9787495	3.866812	3.9034495	3.912659	3.65508	3.6610445	4.43035	3.9746355	3.62577	3.875549	3.9362015	3.9734405	3.83688	3.5668615	3.973132	3.74921	4.1706065	3.9849875	3.815962	4.115656	3.78176	3.7008795	4.0065765	3.654398	3.679408	3.960778	3.7745365	3.569599	4.222483	3.8696015	4.269714	3.9001985	3.606624	3.8713585	3.921184	3.633724	3.5500145	3.5056925	3.6092415	3.518299	3.697912	3.6962985	3.9288345	3.9822875	3.3181415	3.525449	3.387326	3.561836	3.5555845	3.7048635	4.2838135	3.429889	3.5231225	4.019739	4.034918	3.5595985	3.7658105	3.9449245	3.7085235	4.243694	3.680128	3.4743095	3.698594	3.8171155	3.562878	3.563135	3.62973	3.647253	3.696226	3.704609	4.258196	3.80782	3.9575815	3.621274	3.823111	3.659976	3.807195	3.9787695	4.090047	3.5804525	4.1961705	3.8765235	3.92445	3.493312	3.9691995	3.7294215	4.011497	3.7034165	3.8080285	3.84492	3.5386615	3.651417	5.033793	3.8976035	4.482662	3.629622	3.607444	3.5528755	3.7135705	3.748521	3.9421485	4.0650845	3.9029225	3.6330935	4.728994	4.3992935	3.627509	3.7420195	3.8517115	3.69764	3.485358	4.023488	4.0508595	3.643167	4.1620225	4.670146
CDC7	5.414982	6.719297	5.554749	6.120274	5.689975	6.781403	4.756693	6.905428	6.056312	7.239768	5.515381	5.349282	6.28267	6.764453	6.625877	5.359715	5.626458	5.868155	6.201939	6.312622	5.05821	5.494342	6.130656	4.991267	6.298622	5.259251	7.291329	6.524884	5.352635	6.42437	4.796736	6.676568	4.773799	6.730466	4.629326	5.549584	6.955334	6.821674	7.060227	5.677626	7.188435	6.483336	6.518649	6.88709	7.385655	6.100759	7.487316	6.62811	6.849305	6.446026	7.363741	6.17499	7.160979	6.498839	6.561427	7.036141	6.758579	6.603954	7.094794	5.944924	7.147234	7.582078	6.098027	7.507236	6.32515	4.736857	6.988612	6.707196	7.154429	5.253	6.856082	6.676416	6.506136	6.994221	6.344323	6.55717	6.171906	6.10368	6.562821	7.015174	6.24243	5.711969	6.281902	5.380396	7.497836	6.946782	5.21642	6.550794	5.886107	5.722931	5.203752	7.688141	5.482083	6.144115	5.915661	5.453424	6.103632	5.370451	5.444021	6.302846	6.742972	5.099814	6.834088	5.95758	5.521175	6.538281	5.892643	5.608868	6.437393	5.577441	5.891769	5.206977	6.79988	6.875625	6.46112	5.823645	6.356476	7.173607	6.553351	5.258667	6.673277	6.471569	6.228251	4.452618	5.97609	5.031863	5.409788	6.180774	5.469122	6.568886	5.170528	6.272153	5.504989	6.31405	6.516797	5.968584	6.598158	6.897249	6.970049	7.020288	6.792953	5.979924	5.619206	6.661238	4.728932	5.689312	7.273974	5.446234	5.888979	6.243451	6.054338	6.77981	6.726614	6.295764	5.949842	6.735854	6.924945	6.577207	6.621506	5.831056	7.112162	7.553252	6.803831	4.391832	6.900689	4.470412	5.217591	6.131295	6.964769	5.68488	5.139215	4.953198	7.212363	7.529208	7.194011	5.28896	5.258463
CDH1	4.506784	4.2906255	4.052562	4.439617	4.126197	4.4391315	4.884223	3.96752	4.172806	4.1071875	4.4681665	4.2513895	4.19869	4.457561	4.2003105	4.2651535	3.7661365	4.229363	4.22973	4.5127075	4.117321	3.7748685	3.692631	5.1067265	4.4714725	4.1352325	4.335326	3.817921	3.747374	4.277777	3.909684	3.9377735	4.5896645	3.604364	6.7148505	3.9038925	3.965676	4.042516	3.951153	4.4191945	3.848879	4.195718	4.0162275	3.4018785	3.883544	4.307964	3.923559	3.8807815	4.188429	3.772702	4.1437455	3.618586	3.884505	3.9319825	4.0933675	4.301223	3.486552	3.764634	3.8293055	3.894276	4.339743	4.1336785	3.790476	3.863969	4.3187865	3.879829	3.710633	3.412654	3.848357	5.369304	3.9042705	4.0568595	4.1425385	3.770525	4.5166605	4.034185	4.7440635	4.0410545	5.168085	4.0413185	4.494913	4.001227	4.020016	3.910948	4.783821	3.8770925	3.654679	5.010186	4.38135	3.7500285	4.1668905	4.6685385	4.1576485	3.977898	3.7703145	3.8778095	3.966693	4.400399	4.1856185	4.017116	4.116509	3.61618	4.703568	3.72556	4.6599345	3.7623865	3.855584	4.3535375	3.9399645	4.0555535	3.962221	5.424277	3.834288	3.8529535	4.765808	5.806297	5.1437585	3.670354	3.7216915	4.7107025	4.666909	4.0762845	4.7905545	3.842885	4.53917	3.9684625	4.19699	3.938874	3.95201	3.7666015	4.3260755	4.2207	4.2395715	4.1452305	3.892874	3.3621915	5.1969055	4.390417	4.339588	4.0043325	4.1758235	3.7991295	4.3293225	4.0762075	5.3570265	5.137107	3.975046	3.9444955	4.2284125	4.3002295	3.822128	4.021275	5.03006	4.1758015	8.515606	4.3705835	3.7264935	4.3883985	4.0397055	5.180064	3.8616105	3.657281	4.115381	3.9509365	4.5707275	4.309997	4.0160345	4.2463905	3.8921465	4.549483	3.992761	3.891192	3.9530175	3.662955	3.8097805	3.934873	4.2042825
CDH3	5.666322	6.073335	5.708311	5.803867	5.920823	6.186268	6.075222	6.195197	6.281858	6.227867	6.179024	5.866522	5.839725	6.047341	6.178214	5.762879	5.417941	5.59986	5.612814	6.158224	5.84529	5.736664	6.097364	5.652453	6.423376	5.312806	6.222804	5.974496	5.95215	5.720836	6.167766	5.678993	6.031126	5.846503	7.088717	5.502041	5.612016	6.129242	5.979962	6.210974	6.101368	5.8795	5.9229	5.920916	5.84239	5.76473	6.354404	5.639487	5.898324	6.129808	6.036561	5.798366	6.040864	5.860022	5.628425	5.411176	5.876952	5.822724	6.118618	5.643784	6.023147	6.458679	5.945473	6.055255	6.039196	5.25167	5.933399	5.773049	5.777163	5.726738	6.374724	5.516234	5.986109	5.652577	5.912092	6.153389	5.831828	6.268893	6.09344	5.913046	6.221191	6.216579	5.519671	5.981313	5.860163	6.058601	6.289378	6.247165	5.64817	5.395333	6.355596	6.181388	6.565863	6.198145	6.24328	6.362061	6.189921	6.265972	6.600475	6.251252	6.430134	5.618561	5.735481	5.913388	6.408202	6.18116	6.547886	6.3183	6.167093	6.073541	5.860712	6.621048	5.809854	5.80234	6.0176	5.723538	5.474835	6.516096	6.3322	6.535726	6.023894	5.604011	5.910366	6.034668	5.685943	5.615671	5.915552	6.020342	5.862658	6.164593	5.662851	6.396813	6.240053	6.056526	6.392714	6.260377	6.057386	6.230904	5.493691	5.77889	5.932404	5.949711	5.884115	6.256772	5.729414	5.473572	5.779139	5.654638	6.023528	6.104002	5.876257	5.686197	6.135633	5.517518	6.034477	5.699928	5.954536	5.679011	5.737164	5.727576	5.963302	6.042126	5.870722	5.612408	6.128571	6.583792	5.850308	5.901315	5.859212	5.727716	6.047085	5.765058	5.502365	5.839628	5.618895	5.748867	5.58057
